# Gabbard et al. (2025), experimental data, extracted from
# "LowWeberDropRebound - Data.xlsx" (harrislab-brown/LowWeberDropRebound),
# sheet 2, the Experiment block. Dimensionless throughout.
We,We_unc,cor,cor_unc,Oh,Bo
0.048117032899140176,0.006901432711520764,0.8657538627277381,0.10051146480437864,0.025776797691675638,0.03580190008786868
0.03534634740450127,0.004712237927315042,0.822650126729314,0.08245821897699802,0.025835274618143864,0.035478855300028145
0.9949964692657068,0.04041113732106053,0.7493161324613001,0.028870250115411538,0.024890549976656014,0.041179773835139426
0.9056015475538244,0.03321071279162404,0.76277424256099,0.028057566986295655,0.024850737735066925,0.04144429766317247
0.5183785186926659,0.029260950258640298,0.8098121229899385,0.04143594753623862,0.02483392198246207,0.04155666416410864
0.3216513811483809,0.024476478075951845,0.8347156707683496,0.05642187734297212,0.024846414372658308,0.0414731509999775
0.9254874206378636,0.04546403494084896,0.7662880882770913,0.03503671026197431,0.024756105077962557,0.04208164018826447
0.904181549680916,0.032035873947312124,0.7797514208997579,0.02695787469337516,0.024789869614580327,0.041852842402146734
0.5490143635667767,0.03729299337255329,0.7972395499387966,0.04175772576987003,0.024792892138817482,0.04183243686028343
0.3463671772616329,0.02465854478558047,0.827859712070674,0.05358866994194247,0.024797025120971213,0.04180455456484536
0.22928115575838046,0.02404440758114175,0.8259227266078389,0.06916513711265809,0.024834056161971728,0.041555766041370575
2.2065412480360327,0.0721356736725847,0.6467310496440349,0.018449444456563067,0.024948449370506574,0.04079882883735864
4.5866882793028,0.09230175965497955,0.49065173970389875,0.0101184101559828,0.02483806344822445,0.041528954683131926
4.446767213213228,0.08360790958462151,0.4883472403824208,0.020639780906098894,0.024922568463379743,0.040968563607743626
3.403249306948927,0.1116526981394587,0.540181470994726,0.010752748556472803,0.02488064429098322,0.041245392322925185
1.053332605831334,0.0416192055739158,0.7406715105637836,0.02728781507837411,0.024858623975680654,0.04139173092336917
0.567495753161503,0.036141109787957586,0.796314910022316,0.04310021484854679,0.024830411998250035,0.04158016666040374
3.413210568430628,0.04439784540678494,0.5513873012130539,0.0036026055957155446,0.024822701907552595,0.04163185100206782
3.3725660977816667,0.054946517621841454,0.5498273894956708,0.004830491798718009,0.025010024654704057,0.040398519427030356
2.216844389441995,0.0770883735651431,0.6369774317977749,0.01947426875261026,0.024965946921970593,0.04068457249144755
2.130197093092111,0.043146592247246665,0.6351364727671216,0.008251695804505174,0.02489892009987427,0.04112442910288436
2.2402047611065203,0.11683182369585816,0.6286008119701767,0.021286679463787973,0.02484416340136341,0.04148818351431144
1.555675233033801,0.04583835432039685,0.6913118163265339,0.012689443680905186,0.024941505262654293,0.04084428396193635
1.590142225102217,0.06338358984271705,0.7064291483790329,0.030369600608657284,0.02492898023096592,0.04092643118510851
1.634305421340424,0.04732923549994857,0.6921874147241347,0.021833774666353195,0.0248478336679375,0.04146367611293496
