ppm,kind,We,cor,tc,Oh_0,ok,wall_s
2000,experiment,0.014992005,0.772407432,3.7766926546129502,9.920052682248109,true,0.0
2000,experiment,0.009437963,0.686336231,4.433508768458681,9.920052682248109,true,0.0
2000,experiment,0.005959938,0.666003797,4.433508768458681,9.920052682248109,true,0.0
2000,experiment,0.847914624,0.724861115,2.1346523699986237,9.920052682248109,true,0.0
2000,experiment,0.504271552,0.768034527,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.313729815,0.787991398,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.202272483,0.816675537,2.627264455382922,9.920052682248109,true,0.0
2000,experiment,0.285343341,0.800795052,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.008887067,0.814412959,3.6124886261515177,9.920052682248109,true,0.0
2000,experiment,0.006172317,0.700089119,4.433508768458681,9.920052682248109,true,0.0
2000,experiment,0.483620203,0.816709508,1.8062443130757588,9.920052682248109,true,0.0
2000,experiment,0.31532634,0.812918165,1.9704483415371912,9.920052682248109,true,0.0
2000,experiment,0.146459504,0.839201201,1.9704483415371912,9.920052682248109,true,0.0
2000,experiment,0.103188037,0.833531082,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.071494227,0.840913358,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.05041102,0.845363642,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.556847783,0.802668471,1.8062443130757588,9.920052682248109,true,0.0
2000,experiment,0.350718127,0.823711832,1.8062443130757588,9.920052682248109,true,0.0
2000,experiment,0.704768394,0.798144546,1.6420402846143263,9.920052682248109,true,0.0
2000,experiment,0.432156186,0.806021199,1.8062443130757588,9.920052682248109,true,0.0
2000,experiment,0.092434124,0.804799675,2.955672512305787,9.920052682248109,true,0.0
2000,experiment,0.060917931,0.798190359,2.955672512305787,9.920052682248109,true,0.0
2000,experiment,0.039635196,0.807662499,3.1198765407672195,9.920052682248109,true,0.0
2000,experiment,0.026514159,0.802652486,3.2840805692286525,9.920052682248109,true,0.0
2000,experiment,0.017560728,0.779080663,3.7766926546129502,9.920052682248109,true,0.0
2000,experiment,0.011412859,0.701036245,4.105100711535815,9.920052682248109,true,0.0
2000,experiment,0.007477687,0.76269685,3.7766926546129502,9.920052682248109,true,0.0
2000,experiment,0.004584914,0.58502084,4.2693047399972475,9.920052682248109,true,0.0
2000,experiment,0.002921226,0.490556445,4.5977127969201135,9.920052682248109,true,0.0
2000,experiment,0.465536518,0.809356107,1.9704483415371912,9.920052682248109,true,0.0
2000,experiment,0.309715899,0.807703208,1.9704483415371912,9.920052682248109,true,0.0
2000,experiment,0.20657777,0.820107146,2.1346523699986237,9.920052682248109,true,0.0
2000,experiment,0.143386704,0.836930805,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.655161597,0.774193527,1.9704483415371912,9.920052682248109,true,0.0
2000,experiment,0.728241832,0.781640009,1.8062443130757588,9.920052682248109,true,0.0
2000,experiment,0.446590917,0.794415922,1.9704483415371912,9.920052682248109,true,0.0
2000,experiment,0.279928604,0.855777814,2.1346523699986237,9.920052682248109,true,0.0
2000,experiment,0.157748067,0.831751017,2.2988563984600567,9.920052682248109,true,0.0
2000,experiment,0.111381135,0.825256587,2.4630604269214893,9.920052682248109,true,0.0
2000,experiment,0.076604318,0.812794458,2.627264455382922,9.920052682248109,true,0.0
2000,experiment,0.051637276,0.831023307,2.7914684838443544,9.920052682248109,true,0.0
2000,experiment,0.037439652,0.794451597,2.7914684838443544,9.920052682248109,true,0.0
2000,experiment,0.076132767,0.804048453,2.7914684838443544,9.920052682248109,true,0.0
2000,experiment,0.049457823,0.823911628,3.1198765407672195,9.920052682248109,true,0.0
