t,enstrophy,max_abs_omega_surface
0.6148214101769917,15.343161595871885,8.802969504445992
0.6203108870535717,15.207325510076164,8.781842909755474
0.6258003639301518,15.08904297293295,8.768769979693873
0.6312898408067319,14.987883153332284,8.75759991506313
0.636779317683312,14.901818164001936,8.745965720859045
0.642268794559892,14.826259116809926,8.736186791408494
0.6477582714364721,14.755225622118319,8.72612628806394
0.6541626611258156,14.668444440998634,8.711116412547668
0.6596521380023956,14.581584521938963,8.69375664640639
0.6651416148789757,14.475096642636478,8.683810979266573
0.6706310917555558,14.342281855809697,8.678641778838445
0.6761205686321359,14.178031785653125,8.686644656721775
0.681610045508716,13.979408443040805,8.70995250033379
0.687099522385296,13.746005245469762,8.742580589296606
0.6925889992618761,13.480095970846497,8.780630722483638
0.6980784761384562,13.186579860793119,8.822623291829615
0.7035679530150363,12.872736193700096,8.858043542148321
0.7090574298916164,12.547819740697378,8.875489626796
0.7145469067681964,12.222533995450393,8.875964111858401
0.7200363836447765,11.908423682304601,8.853569780606371
0.7255258605213566,11.617231067639425,8.80558396885804
0.7310153373979367,11.36025968453093,8.733498154048473
0.7365048142745168,11.147783484878657,8.637651174620336
0.7419942911510968,10.988531704663147,8.523797465472079
0.7474837680276769,10.889272615332228,8.391919221085736
0.752973244904257,10.85451239339247,8.260417171072705
0.7593776345936004,10.898096568939405,8.129605814567514
0.7648671114701805,11.006851556288526,8.094579058890796
0.7703565883467606,11.17819388086109,8.157936116858123
0.7758460652233407,11.40710965353938,8.389004446471514
0.7813355420999207,11.694722541285264,8.955359897050098
0.7868250189765008,12.007108272493557,9.637810034793576
0.7923144958530809,12.346739178334879,10.327680462598462
0.797803972729661,12.712558105898593,11.022629817812813
0.803293449606241,13.084732481516028,11.678307916399591
0.8087829264828211,13.453225993866727,12.275111121284395
0.8142724033594012,13.808103188362645,12.806631752999204
0.8197618802359813,14.137634431400265,13.2742773231815
0.8252513571125614,14.431932256219396,13.667306425782177
0.8307408339891414,14.682651766849435,13.986059153044408
0.8362303108657215,14.882419555104676,14.230959751466898
0.8417197877423016,15.025243629875035,14.40249650466268
0.8472092646188817,15.10662486486665,14.506146871526408
0.8526987414954618,15.123440179020534,14.543191756332325
0.8591031311848052,15.059208489206254,14.502608856311081
0.8645926080613853,14.931991834678952,14.399004024122624
0.8700820849379653,14.739305066425404,14.237008469289606
0.8755715618145454,14.483451231159467,14.029386934419811
0.8810610386911255,14.165568724585794,13.768585754113104
0.8865505155677056,13.779614465516742,13.479374331673252
0.8920399924442857,13.364105626381685,13.139152745776757
0.8975294693208657,12.89673635190231,12.72867971460269
0.9030189461974458,12.38604653862456,12.28273618200646
0.9085084230740259,11.847574634527717,11.819417359311277
0.913997899950606,11.28223615629683,11.330926039730905
0.9194873768271861,10.696755813218005,10.82565491782093
0.9249768537037661,10.09931794752135,10.309012517202243
0.9304663305803462,9.495686627041005,9.788227270099943
0.9359558074569263,8.89151121377636,9.250223546565156
0.9414452843335064,8.292583182571288,8.708760035732462
0.9469347612100865,7.704090028751151,8.155595970069777
0.9524242380866665,7.130669573513193,7.593905025336269
0.95882862777601,6.486406226536027,6.940915720888414
0.96431810465259,5.959719527964336,6.386149545068212
0.9698075815291701,5.461063542565174,5.862857423492903
0.9752970584057502,4.979778334344148,5.3409441762837515
0.9807865352823303,4.5188988752301755,4.835849599612711
0.9862760121589104,4.109526116308914,4.386539767824087
0.9917654890354904,3.7327368610296885,3.9356728602766964
0.9972549659120705,3.390787522654811,3.5483853820670443
1.002744442788651,3.089617370557523,3.2008174470568944
1.0082339196652317,2.8265217596587617,2.865567342128485
1.0137233965418124,2.6008097312138356,2.547995311518047
1.0192128734183932,2.4128816944325635,2.2661930384346127
1.024702350294974,2.2618945396955725,2.052525343830946
1.0301918271715547,2.146590387364152,1.9862401661968376
1.0356813040481354,2.0657756020012705,1.9286149528536936
1.0411707809247162,2.0181006435185576,2.1168008099705706
1.046660257801297,2.0019955343506655,2.467162674372532
1.0521497346778776,2.012078262144179,2.79090074499835
1.0585541243672218,2.0640379026227382,3.2021079904997594
1.0640436012438026,2.1233912835364572,3.552087528653817
1.0695330781203833,2.2140464166445817,3.8792457932778293
1.075022554996964,2.3292998852077034,4.1737198629570065
1.0805120318735448,2.462932306748946,4.444143889022615
1.0860015087501256,2.6156857897836896,4.7146236598893605
1.0914909856267063,2.784952617321053,4.971653244885002
1.096980462503287,2.968061771254485,5.215595233949543
1.1024699393798678,3.1634657774220245,5.448882439045741
1.1079594162564486,3.3693658719280677,5.664797403940677
1.1134488931330293,3.5838256089025537,5.8630485868937905
1.11893837000961,3.8051671671123297,6.049792265476614
1.1244278468861908,4.031854042522375,6.224358633100122
1.1299173237627715,4.2526112568102805,6.374494170331317
1.1354068006393523,4.48482880990946,6.5381088536447765
1.140896277515933,4.723182118296302,6.67994549669087
1.1463857543925138,4.9515479200615085,6.814217837876452
1.1518752312690945,5.179683017454195,6.933195177003762
1.1582796209584387,5.444123279657858,7.057144851550324
1.1637690978350195,5.665041098549799,7.143587207759531
1.1692585747116002,5.881360637980541,7.216869003846726
1.174748051588181,6.092592290136739,7.277212608557102
1.1802375284647617,6.297721044709337,7.329460675401514
1.1857270053413425,6.49626811168363,7.368257014699233
1.1912164822179232,6.68787251827854,7.399052350435941
1.196705959094504,6.872130152564976,7.420971526834548
1.2021954359710847,7.048107579101668,7.45341632338138
1.2076849128476654,7.193459015676515,7.467244513989844
1.2131743897242462,7.335846523392101,7.436842847960868
1.218663866600827,7.480333105537419,7.417333674254504
1.2241533434774077,7.611198043184226,7.406670403327615
1.2296428203539884,7.733953824281354,7.389916665037669
1.2351322972305692,7.850730092904104,7.371785838270639
1.24062177410715,7.959209614394476,7.349332373667399
1.2461112509837307,8.059506528004341,7.316797557155586
1.2516007278603114,8.152171732020594,7.275420640968921
1.2580051175496556,8.24947017274483,7.226445474544672
1.2634945944262364,8.326298200448061,7.161286848973583
1.268984071302817,8.399989893875963,7.095324678864532
1.2744735481793978,8.451989716002062,7.0463508552839444
1.2799630250559786,8.502514374338018,6.996949648074314
1.2854525019325593,8.54762144606738,6.938081930688552
1.29094197880914,8.582927995661587,6.868386991471098
1.2964314556857208,8.611669898062676,6.797364119352746
1.3019209325623016,8.633762559878857,6.72273365908248
1.3074104094388823,8.648217014131957,6.643978002649119
1.312899886315463,8.645194606796153,6.564024053302889
1.3183893631920438,8.624706024614127,6.4717707156895505
1.3238788400686246,8.61987961482608,6.395571107400805
1.3293683169452053,8.605311387919118,6.330814097869185
1.334857793821786,8.579654304758398,6.245023913337769
1.3403472706983668,8.551539562268902,6.165266843855882
1.3458367475749475,8.519106336202208,6.087004125129934
1.3513262244515283,8.481355744690418,6.005713533700962
1.3577306141408725,8.432513319698465,5.913282086402079
1.3632200910174532,8.38687352051466,5.832074502504284
1.368709567894034,8.337597874768097,5.747988884493431
1.3741990447706147,8.282097484301072,5.6694126255690325
1.3796885216471955,8.214088890774255,5.595186714657602
1.3851779985237762,8.147746544997556,5.503182489667458
1.390667475400357,8.084577603274631,5.401213222698063
1.3961569522769377,8.019740928430885,5.3111289251290685
1.4016464291535184,7.954248880341826,5.227016076686831
1.4071359060300992,7.888918716475111,5.14672338608429
1.41262538290668,7.8232933959790145,5.070903255051941
1.4181148597832607,7.757536391624609,4.993354213500891
1.4236043366598414,7.692054197638267,4.917207890819088
1.4290938135364222,7.627054467133816,4.838642028837663
1.434583290413003,7.562771141479693,4.758023346336104
1.4400727672895837,7.499519952490301,4.67921668276575
1.4455622441661644,7.437567672170014,4.598428408304423
1.4510517210427452,7.377116452416236,4.518435576995183
1.4574561107320894,7.308741310835219,4.426045727660619
1.46294558760867,7.2521677826231,4.348708440845681
1.4684350644852509,7.197598363472463,4.273976116028094
1.4739245413618316,7.14510978670215,4.2015631403127
1.4794140182384123,7.094732455421007,4.1307895115026
1.484903495114993,7.046441495370851,4.060232993618081
1.4903929719915738,7.000153544688042,3.9914192350901967
1.4958824488681546,6.955726535895276,3.9208164740282485
1.5013719257447353,6.912960913250033,3.8512811198659134
1.506861402621316,6.871603311601491,3.780828815650748
1.5123508794978968,6.831351957811021,3.712142043863627
1.5178403563744776,6.791862795331068,3.6462231979759854
1.5233298332510583,6.752756483488068,3.610865736017806
1.528819310127639,6.713626574744692,3.6320359116195413
1.5343087870042198,6.674048780179167,3.6591877830229564
1.5397982638808005,6.633591112039222,3.6927093675542997
1.5452877407573813,6.591824631406798,3.729989384268035
1.550777217633962,6.548334400957659,3.7681819401330845
1.5562666945105428,6.5027302098810225,3.805942231700137
1.562671084199887,6.446381816541719,3.8484920163425773
1.5681605610764677,6.395037734592507,3.878965087202144
1.5736500379530485,6.340616918652705,3.9056093589525136
1.5791395148296292,6.282930752663281,3.9261856795851258
1.58462899170621,6.221856962073408,3.9391329402316804
1.5901184685827907,6.157343937788709,3.9443140241172454
1.5956079454593715,6.089413610684692,3.9419238950928257
1.6010974223359522,6.018162826129841,3.93347286272868
1.606586899212533,5.943763221206202,3.9168998745658894
1.6120763760891137,5.866459660056171,3.8922872884914606
1.6175658529656944,5.786567325738762,3.8597604309766553
1.6230553298422752,5.704467589577332,3.8240495330630226
1.628544806718856,5.6206027891735735,3.784663622571559
1.6340342835954367,5.53488484239605,3.741212765285807
1.6395237604720174,5.448952142047713,3.6832525114341563
1.6450132373485982,5.3625604573354035,3.6259627772333247
1.650502714225179,5.268310470081131,3.56796507883199
1.6559921911017597,5.182898947896293,3.491969165437159
1.6623965807911039,5.088283355688071,3.4178301890923684
1.6678860576676846,5.0069998658714745,3.3587970056859193
1.6733755345442654,4.929571220745189,3.30251521228326
1.678865011420846,4.8559210594978,3.253362078902039
1.6843544882974268,4.78591772883046,3.2769241721640743
1.6898439651740076,4.7204720801844,3.2878258560536855
1.6953334420505883,4.640168913163805,3.2661155239830006
1.700822918927169,4.528821091576948,3.2118150309727356
1.7063123958037498,4.462819777280989,3.1741091571789535
1.7118018726803306,4.393174045897779,3.1259837522880347
1.7172913495569113,4.310487767653307,3.2691436888534904
1.722780826433492,4.242030518881172,3.392936850266568
1.7282703033100728,4.180078325946847,3.461067210144295
1.7337597801866536,4.121793481570577,3.4796441042861526
1.7392492570632343,4.066876558338031,3.4702224230240977
1.744738733939815,4.023847726855253,3.430990014768593
1.7502282108163958,3.912554957125443,3.5659456660931905
1.7557176876929765,3.833843526170038,3.739121437821948
1.7621220773823207,3.784174123419185,3.8380232381479127
1.7676115542589015,3.7395562621568836,3.819199347254087
1.7731010311354822,3.708910660915803,3.8199757859237677
1.778590508012063,3.6742738822162995,3.7948946289405487
1.7840799848886437,3.629810507486948,3.8554589664814327
1.7895694617652245,3.658984523084336,4.067418242774935
1.7950589386418052,3.642256790119331,4.203092695668764
1.800548415518386,3.6336992087953464,4.244642090413332
1.8060378923949667,3.6484316730584836,4.221169766286025
1.8115273692715474,3.6592440629886664,4.1339559385203675
1.8170168461481282,3.652048736932908,4.072345855587967
1.822506323024709,3.529911544115798,4.269618085482257
1.8279957999012897,3.482326167153127,4.420576651983698
1.8334852767778704,3.4700691959354515,4.529050529713236
1.8389747536544512,3.4308647923017697,4.518172475572251
1.844464230531032,3.40946967211585,4.39865106094796
1.8499537074076127,3.3990288871645555,4.266882499435347
1.8554431842841934,3.4578150264478085,4.469291261502493
1.8618475739735376,3.436836684722438,4.7047093881501745
1.8673370508501184,3.4158561642809673,4.749185017245723
1.872826527726699,3.4375825923345418,4.7353290632296225
1.8783160046032799,3.454234058543194,4.634096217701835
1.8838054814798606,3.4131316614718648,4.482127354350127
1.8892949583564413,3.353564703296054,4.678427711844421
1.894784435233022,3.405203551504111,4.826602691424274
1.9002739121096028,3.4096626127299237,4.91123794802734
1.9057633889861836,3.4168505130325864,4.856987327373361
1.9112528658627643,3.4459594919059042,4.712419264538567
1.916742342739345,3.472327764117567,4.714640281614284
1.9222318196159258,3.3717888127591067,4.933905420783848
1.9277212964925066,3.304185993631591,5.0527021447294755
1.9332107733690873,3.29828843549225,5.037943462775349
1.938700250245668,3.268103231196724,4.974844191009301
1.9441897271222488,3.2453414474948596,4.81124211784091
1.9496792039988295,3.285911509523792,4.82042333127806
1.9551686808754103,3.3641706009815473,5.07554159332423
1.9615730705647545,3.3570584815456996,5.149414775117168
1.9670625474413352,3.3811931411790246,5.084282023741791
1.972552024317916,3.4112065518685957,4.92212340687349
1.9780415011944967,3.313626899814738,4.965672525139797
1.9835309780710775,3.2287904393829296,5.2525707447960714
1.9890204549476582,3.248825668665681,5.306601043259584
1.994509931824239,3.235609981414886,5.230703625923784
1.9999994087008197,3.2236355648057624,5.121912757173925
2.0054888855774005,3.2434274049578207,4.949120637017089
2.010978362453981,3.237113045402833,5.196230275439747
2.016467839330562,3.130247399933215,5.382525120333315
2.0219573162071427,3.0963340675807083,5.344130766456735
2.0274467930837234,3.0753423265688173,5.205095088282142
2.032936269960304,3.0406301556723276,5.056614763435852
2.038425746836885,3.050203404419885,5.372434905854908
2.0439152237134657,3.1207122813753365,5.580698080516109
2.0494047005900464,3.12236588333771,5.486683622294745
2.054894177466627,3.1321525684372986,5.334216886872921
2.0612985671559714,3.1368774242504656,5.180857403024876
2.066788044032552,2.985402704536489,5.446832633882258
2.072277520909133,2.9116063672638877,5.666423496872522
2.0777669977857136,2.896797990407221,5.589732530612234
2.0832564746622944,2.856042822400571,5.374090048323529
2.088745951538875,2.8284964913814483,5.441638121192161
2.094235428415456,2.86626775014171,5.750074107763476
2.0997249052920366,2.8016486237177336,5.867659569731598
2.1052143821686173,2.7436469425356274,5.702601182297212
2.110703859045198,2.7220986617613288,5.493591056060315
2.116193335921779,2.6711024513047077,5.6347124005315
2.1216828127983596,2.6439364797959857,5.839606227396234
2.1271722896749403,2.674387196598905,5.983369688339267
2.132661766551521,2.6638733934246437,5.787456892677039
2.138151243428102,2.6590255923797144,5.608339058381341
2.1436407203046826,2.5814121961568235,6.087247388034715
2.1491301971812633,2.459845079705571,6.142551004553652
2.154619674057844,2.4140613976079504,6.030820865361346
2.1610240637471883,2.3612384551778947,5.752598028690326
2.166513540623769,2.300030262473768,6.121014367878981
2.1720030175003497,2.355399332157979,6.1925047048510855
2.1774924943769305,2.3145400126117655,6.157712042834236
2.1829819712535112,2.274390038772307,5.847474419156158
2.188471448130092,2.154728798994929,6.310587380185896
2.1939609250066727,2.1361162931205437,6.173546030000589
2.1994504018832535,2.1657955055247573,6.065657655774414
2.204939878759834,2.0440673761602337,6.03143110971055
2.210429355636415,2.456924219496711,5.517499670876025
